fat,len,wid,slat,slon
0,5.42,100,38.49,-100.37
0,0.1,50,40.16,-104.99
0,0.3,20,38.62,-99.75
0,1.4,50,39.5,-90.58
0,0.2,50,37.35,-92.52
1,15.0,1320,41.62,-86.43
0,1.97,800,33.2566,-86.8123
0,0.1,50,40.26,-103.21
0,0.5,60,42.38,-73.78
0,0.5,50,34.47,-97.95
0,1.8,75,32.23,-90.72
0,4.2,150,39.55,-77.32
0,0.73,30,39.91,-91.08
0,2.0,75,39.85,-86.48
0,8.6,1100,36.5938,-95.0387
0,0.6,100,31.9168,-84.5537
0,2.91,150,30.8288,-102.34
0,0.1,30,37.9,-89.82
0,3.0,75,39.22,-99.3
0,3.11,200,39.348,-89.4577
0,1.5,10,39.54,-101.71
0,0.36,50,38.9534,-98.5429
0,4.5,200,45.78,-88.08
0,0.3,25,30.78,-89.47
0,0.02,20,42.66,-99.92
0,2.0,25,41.05,-90.93
0,0.1,10,43.03,-102.82
0,0.01,30,43.9976,-104.458
0,0.01,50,39.9513,-97.4436
0,0.1,10,43.32,-83.2
0,1.0,500,34.73,-101.59
0,0.1,10,37.55,-94.85
0,3.71,50,36.0422,-89.3566
0,7.92,225,36.7342,-87.48
0,0.97,30,46.2481,-103.65
0,0.2,20,29.28,-97.4
0,1.0,30,35.43,-88.67
0,25.12,150,37.11,-89.2
0,0.9,20,37.48,-99.86
0,7.66,150,32.34,-82.58
9,10.33,500,31.28,-85.92
0,5.0,200,31.55,-87.7
0,2.46,75,32.76,-91.97
0,0.01,25,40.61,-104.02
0,1.0,30,43.58,-116.57
0,1.6,70,37.67,-98.77
0,0.8,50,43.43,-96.82
0,42.37,850,32.0988,-94.0643
0,6.74,200,33.2288,-83.3138
0,0.1,10,29.68,-81.22
0,1.0,40,35.95,-91.57
0,2.03,50,39.0115,-95.6518
0,0.2,30,38.7,-95.82
0,4.76,100,47.14,-97.58
0,0.35,50,43.86,-97.39
0,0.1,50,38.32,-99.73
0,2.0,73,41.47,-73.25
0,0.25,50,42.99,-83.98
0,0.53,30,39.01,-92.01
0,0.58,75,27.4876,-80.3791
0,9.23,600,32.6576,-83.7657
0,0.5,75,39.4104,-86.7271
0,4.96,200,32.2105,-86.5114
0,0.5,60,36.97,-121.78
0,10.88,300,43.9926,-93.6634
0,0.8,50,28.55,-81.37
0,2.5,400,30.25,-98.67
0,0.1,50,39.38,-104.91
0,0.5,50,35.5,-98.67
0,10.28,400,37.0688,-93.1978
0,0.1,50,43.83,-82.65
0,1.0,35,48.02,-100.73
0,0.1,30,43.57,-83.22
0,0.42,25,44.33,-94.76
0,1.41,40,32.22,-98.19
0,7.2,400,36.57,-87.13
0,0.3,150,39.2,-92.17
0,0.1,50,40.23,-103.2
0,0.53,500,32.6708,-96.1393
0,0.62,50,45.2555,-122.7778
0,0.17,50,43.153,-95.84
0,3.0,150,31.37,-90.38
0,2.5,150,38.75,-82.4
0,1.0,50,36.7,-78.03
0,0.1,25,41.57,-99.13
0,55.22,1320,39.72,-97.97
0,1.17,360,31.8491,-90.8805
0,0.5,100,47.8,-98.17
0,0.0,40,48.63,-102.78
0,2.67,500,41.87,-88.17
0,10.15,50,41.1391,-82.9392
0,0.65,50,38.6381,-86.0828
0,0.33,75,32.25,-93.46
0,0.0,40,46.35,-101.57
0,0.1,20,31.72,-96.22
0,0.0,0,0.0,0.0
0,0.1,20,30.65,-95.0
0,1.71,100,40.79,-97.29
0,16.0,880,33.05,-94.38
0,1.75,50,36.8863,-77.0256
0,1.53,100,33.5969,-95.9213
0,0.2,10,35.07,-101.88
0,0.32,50,35.0808,-88.2473
0,0.3,30,35.78,-97.97
1,0.51,50,34.4852,-86.8874
0,1.1,50,41.8319,-89.1685
0,1.83,40,48.59,-102.69
0,0.1,50,29.2654,-95.44
4,9.85,880,38.791,-84.633
0,0.5,30,41.48,-97.98
0,0.1,50,30.15,-83.25
0,0.25,150,34.91,-96.92
0,10.54,440,39.7499,-88.5981
0,3.0,250,31.7,-88.03
0,1.67,100,35.8451,-80.1522
0,3.0,20,46.0,-99.77
0,21.0,40,32.87,-92.42
0,19.0,250,42.08,-100.5
0,14.27,500,33.4382,-88.4064
0,0.32,50,45.0265,-92.4661
0,0.09,50,33.7279,-94.2339
0,0.43,30,33.4296,-80.3952
0,1.01,250,40.0986,-88.0571
0,0.1,30,48.57,-101.67
0,2.1,250,35.9977,-94.5655
0,0.12,20,35.42,-76.07
0,0.1,50,39.93,-104.57
0,0.1,20,47.48,-100.75
0,0.1,10,41.22,-104.38
0,0.16,10,40.234,-87.7104
0,0.1,10,27.22,-81.82
0,13.0,150,38.48,-93.6
0,1.0,300,30.82,-88.07
0,0.1,25,44.2999,-93.6969
0,4.0,75,39.08,-94.93
0,0.32,30,42.3982,-88.5309
0,0.75,200,47.971,-114.072
0,0.87,150,39.65,-75.74
0,1.86,300,37.14,-87.63
0,0.1,50,40.6,-103.15
0,1.16,50,35.3495,-85.6526
0,0.1,10,46.82,-106.17
0,0.2,50,30.9,-85.63
0,0.2,50,34.1,-86.88
0,1.0,50,46.73,-96.78
0,1.24,50,30.3963,-86.623
0,0.66,100,31.62,-82.58
0,2.4,150,35.5487,-93.0177
0,0.1,25,43.97,-99.87
0,1.5,75,37.45,-99.32
0,0.27,100,44.6965,-72.2609
0,1.4,80,44.07,-88.3
0,0.7,50,33.0,-95.25
0,3.95,560,32.6983,-90.383
0,2.22,50,30.7403,-94.0229
0,0.41,300,36.684,-81.541
0,0.1,30,39.48,-89.03
0,8.0,100,31.6,-84.85
0,0.1,20,40.43,-101.09
0,18.11,400,37.155,-97.8
0,0.1,10,31.17,-97.5
0,0.5,0,48.18,-97.93
0,0.2,30,46.65,-99.55
0,0.1,30,40.58,-100.82
0,0.18,20,38.8491,-121.3272
0,0.8,20,40.57,-88.63
0,3.0,50,33.47,-90.67
0,3.0,250,38.88,-85.5
0,4.2,40,34.38,-79.13
0,0.43,60,38.87,-97.49
0,3.0,25,37.25,-94.95
0,0.1,30,30.28,-89.38
0,0.1,10,46.28,-120.3
0,0.0,0,39.7,-102.3
0,0.92,125,38.07,-84.14
0,0.34,200,34.49,-85.366
0,0.1,30,40.28,-102.48
0,1.58,120,41.2693,-92.9008
0,0.12,20,44.53,-114.23
0,9.0,200,33.63,-90.67
0,1.0,30,30.58,-88.5
0,0.1,10,26.08,-80.2
0,1.02,75,36.6596,-93.2579
0,12.0,100,34.3,-84.98
0,0.1,30,30.6,-87.02
0,0.1,0,25.77,-80.27
0,1.2,75,38.456,-102.198
0,1.0,50,47.72,-97.82
0,0.1,30,31.3,-98.57
0,0.1,50,40.18,-103.9
0,0.1,20,37.78,-98.02
0,0.01,10,28.31,-97.32
0,0.2,25,48.18,-99.28
0,3.94,50,30.5763,-93.7917
0,0.74,100,34.7135,-86.9759
0,0.1,20,42.47,-97.2
0,0.2,50,43.02,-114.27
0,1.0,50,46.2534,-96.522
1,13.13,880,33.4316,-87.3071
0,1.6,150,36.07,-95.75
0,0.28,50,39.5176,-88.8109
1,5.0,1400,47.72,-97.61
0,4.0,100,38.44,-77.9
1,13.33,1320,33.5092,-89.2547
0,5.0,50,40.02,-78.47
0,13.14,200,38.6492,-85.9358
0,1.31,600,30.6708,-94.4198
0,16.56,200,39.8002,-76.2631
0,0.5,50,35.48,-119.79
0,0.1,10,30.1641,-92.1471
0,1.5,23,44.63,-123.38
0,3.3,150,36.6484,-86.0819
0,1.5,580,35.25,-98.27
0,1.6,100,44.62,-96.67
0,0.04,75,29.3369,-94.9646
0,0.7,100,37.02,-77.77
0,4.25,200,37.0117,-93.0617
0,3.5,50,40.97,-81.12
0,0.6,35,42.42,-92.22
0,1.0,100,39.67,-97.83
0,4.5,150,47.32,-97.81
0,0.5,50,39.15,-96.92
0,0.1,23,30.92,-86.58
0,0.62,20,45.9918,-102.642
0,0.4,50,30.07,-102.18
0,0.01,25,40.54,-103.44
0,0.25,75,33.5342,-85.3868
0,6.35,800,30.3839,-93.2834
0,20.0,200,36.25,-88.38
0,6.0,100,40.2,-100.23
0,3.9,0,27.05,-82.3
0,0.1,180,35.3,-81.55
0,3.5,200,47.21,-95.98
0,0.8,200,39.2136,-94.3742
0,0.75,60,41.304,-79.52
0,1.6,110,35.1707,-97.6225
0,3.0,10,34.42,-79.05
0,0.5,30,39.97,-98.82
0,1.5,100,44.6,-94.18
0,0.12,50,43.771,-97.822
0,4.0,10,42.47,-84.53
0,0.6,110,39.7272,-90.6537
0,0.1,50,36.3905,-93.5954
0,0.3,25,36.17,-89.48
0,0.03,30,32.99,-81.29
0,0.09,25,39.6546,-84.116
0,2.0,0,48.42,-114.33
0,2.7,100,30.63,-85.48
0,4.2,800,34.6471,-94.4573
0,0.01,50,36.584,-80.661
0,0.1,15,44.43,-94.83
0,2.06,176,42.24,-71.8
0,0.5,200,39.8,-104.3
0,1.0,25,44.87,-96.68
0,3.7,200,46.66,-98.17
0,0.29,100,45.3521,-87.8857
0,0.5,225,37.1,-89.55
0,0.03,25,38.16,-98.09
0,6.39,100,32.688,-82.641
0,9.5,400,39.28,-99.95
0,0.1,30,35.83,-94.97
0,10.9,125,37.2292,-99.1076
0,0.2,30,32.18,-88.82
0,0.44,215,38.1286,-85.9146
0,0.1,10,40.32,-89.17
0,0.1,20,39.9516,-88.8247
1,6.25,200,33.77,-84.43
0,0.2,50,28.23,-80.6
0,0.03,25,38.12,-98.16
0,0.32,90,34.5984,-84.8888
0,1.0,100,38.35,-97.53
0,1.0,25,37.63,-77.52
0,0.5,40,33.05,-117.3
0,0.1,30,34.32,-104.23
0,1.5,100,38.17,-90.77
0,0.1,10,36.77,-83.7
0,2.0,100,26.78,-80.247
0,0.6,150,30.0775,-90.5378
0,6.94,50,38.198,-77.661
0,4.86,10,41.3796,-90.5125
0,4.0,150,33.95,-84.05
0,0.01,50,39.4,-104.17
0,1.0,100,37.67,-100.12
0,4.55,150,31.44,-83.89
0,5.54,50,37.5234,-91.9248
0,0.1,30,42.22,-96.2
0,3.42,440,34.49,-84.4
0,0.67,25,31.3924,-94.7956
0,0.2,60,38.13,-96.78
0,0.2,30,42.07,-94.55
0,2.69,70,33.21,-95.6
0,2.13,20,44.1282,-93.8622
0,1.2,200,32.045,-84.381
0,0.75,40,33.02,-96.55
0,0.3,30,33.67,-118.0
0,5.36,80,40.97,-96.2
0,0.2,25,26.168,-81.8121
0,0.61,25,40.7501,-97.3875
0,0.5,50,42.27,-73.82
0,0.8,50,43.42,-96.88
0,0.25,50,31.9,-87.7518
0,0.5,25,47.88,-95.03
0,0.5,50,36.67,-85.22
0,0.33,50,44.0941,-94.0256
0,4.0,75,46.58,-95.1
0,2.7,400,37.0257,-94.427
0,0.1,10,42.02,-91.37
0,3.04,75,37.1851,-90.5636
0,19.5,225,37.77,-89.65
0,3.0,200,41.37,-75.17
0,5.13,200,39.6511,-89.9269
0,1.18,75,42.9462,-94.3168
0,23.52,440,42.71,-84.01
0,0.74,50,44.05,-97.29
0,0.3,50,36.02,-95.15
0,0.2,30,35.6809,-99.2404
0,5.72,70,41.1792,-94.0582
0,0.3,30,35.5,-93.17
0,17.77,600,40.9128,-89.3609
0,1.16,250,34.4535,-87.4978
0,0.1,0,39.62,-104.17
0,2.0,30,35.85,-101.45
0,1.0,20,31.13,-93.48
0,14.0,500,42.05,-77.55
0,0.5,75,33.28,-101.83
0,0.01,50,33.3129,-99.0496
0,1.06,50,34.4262,-85.8768
0,1.25,30,41.6421,-86.3046
0,7.55,80,44.3332,-89.0561
0,0.02,35,18.28,-66.879
0,2.0,75,36.95,-88.82
0,0.2,20,37.2,-94.32
0,0.3,30,39.9,-92.48
0,3.93,200,38.5343,-99.998
0,0.05,25,42.9723,-85.6682
7,8.3,300,36.03,-84.6
0,1.2,50,39.69,-91.72
0,4.65,100,42.44,-85.58
0,8.0,300,45.88,-94.3
0,1.9,75,31.96,-90.39
0,15.8,200,36.45,-86.48
0,0.34,50,38.01,-96.55
0,9.16,250,34.1839,-88.9627
0,0.1,25,46.95,-97.96
0,2.97,100,45.547,-102.4
0,0.1,10,31.45,-98.15
0,0.1,10,30.73,-81.55
0,5.33,100,43.7012,-88.106
0,0.3,30,30.68,-87.9
0,1.29,225,34.9393,-85.1015
0,0.1,25,43.53,-88.58
0,0.5,50,35.27,-77.6
0,0.6,20,45.72,-92.3
0,4.0,400,41.77,-85.67
0,0.1,10,40.98,-90.35
0,3.84,200,35.0248,-88.2735
0,0.2,30,40.33,-92.05
0,1.4,50,38.411,-76.867
0,10.0,250,40.58,-98.72
0,3.7,500,33.8558,-87.7001
0,1.0,30,28.28,-82.68
0,3.0,100,38.0,-96.17
0,1.0,50,43.08,-102.57
0,7.73,150,32.7495,-96.47
0,3.39,850,42.5078,-97.0519
0,0.3,30,37.38,-100.45
0,0.5,50,31.87,-96.72
0,5.5,300,32.6114,-85.6293
0,6.0,1320,40.68,-102.7
0,1.49,30,43.2785,-77.7917
0,0.43,75,42.2264,-91.9131
0,3.0,10,27.22,-81.87
0,2.0,70,38.83,-100.48
0,0.47,30,43.0087,-94.1578
0,1.3,100,39.1,-76.8
0,14.44,50,38.4169,-88.5447
0,4.26,100,32.8563,-91.9171
0,15.0,500,36.88,-85.72
0,6.5,200,41.47,-90.8
0,0.64,150,32.66,-89.07
0,0.2,0,39.68,-122.3
0,4.5,30,40.87,-87.38
0,4.0,100,29.97,-94.42
0,0.1,50,43.02,-97.23
0,0.1,70,45.15,-122.62
0,0.1,25,38.85,-103.68
0,9.57,400,47.5,-96.41
0,0.1,25,45.22,-95.62
0,30.97,440,34.2261,-88.8242
0,1.0,10,46.5538,-94.9473
0,4.6,865,32.5336,-92.5386
0,5.25,50,44.7077,-92.0214
0,0.28,100,35.523,-80.997
0,1.0,150,33.18,-104.77
0,0.5,50,38.35,-76.65
0,0.87,100,43.7711,-88.8848
0,0.38,25,46.17,-98.59
0,1.0,110,37.0,-95.6
0,0.2,50,37.18,-101.33
0,1.41,50,41.0158,-75.4114
0,0.2,30,38.23,-89.75
0,7.0,100,46.52,-96.17
0,2.2,50,33.28,-88.12
0,0.5,10,38.85,-101.72
0,0.5,20,38.23,-100.87
0,0.2,30,27.0,-80.2
0,3.0,40,45.9,-99.55
0,2.02,75,37.1199,-87.4888
0,5.0,75,37.2543,-92.3271
0,0.98,75,43.951,-88.0424
0,0.25,25,40.15,-102.76
0,0.01,25,40.48,-103.27
0,0.8,30,42.0851,-92.4039
0,0.69,50,31.49,-100.39
0,2.38,200,32.8095,-91.5677
0,6.18,30,42.1,-103.15
0,0.2,40,33.63,-80.17
0,0.5,20,40.65,-99.37
0,4.24,600,34.2497,-90.8372
0,0.3,30,37.48,-99.79
0,0.2,75,40.1,-99.32
0,2.28,440,29.76,-97.977
0,0.24,15,26.08,-97.25
0,1.5,50,35.92,-83.93
0,8.23,200,45.051,-101.711
0,0.64,50,37.6839,-97.8442
0,0.8,50,35.48,-97.53
0,3.0,100,28.02,-82.57
0,16.0,100,31.05,-90.33
0,2.03,75,37.45,-98.04
0,0.1,50,37.77,-102.12
0,0.3,150,38.08,-121.3
0,14.96,250,35.68,-85.98
0,4.0,110,37.65,-98.17
0,0.01,40,39.9217,-86.3987
0,0.8,20,42.33,-88.32
0,0.01,25,31.86,-89.72
0,0.79,50,32.2659,-109.999
0,0.3,20,43.78,-117.07
0,2.75,100,34.518,-100.705
0,0.1,10,40.12,-87.78
0,3.0,30,35.34,-98.1
0,0.5,100,38.62,-78.8
0,0.1,30,39.7,-89.65
0,3.5,80,37.03,-88.67
0,1.0,100,34.47,-100.2
0,0.2,60,34.75,-87.97
0,5.7,25,42.293,-90.8302
0,0.85,200,37.4469,-93.3615
0,1.2,300,29.72,-81.23
0,1.0,400,36.48,-87.32
3,14.84,1075,34.5444,-94.3334
0,0.3,70,37.55,-85.22
0,8.89,70,34.5585,-80.0328
0,0.75,270,41.85,-74.77
0,0.87,100,40.91,-73.91
0,1.7,50,29.5,-95.1
0,0.3,30,41.33,-96.97
0,5.12,400,34.4852,-91.8424
0,0.1,30,35.53,-93.83
0,11.0,100,33.22,-98.45
0,0.97,50,38.0638,-100.686
0,0.37,50,32.6967,-86.4258
0,17.0,600,36.12,-99.48
0,0.07,10,26.399,-80.0774
0,1.68,75,33.859,-93.388
0,15.0,250,32.73,-93.13
0,0.1,0,42.1,-102.88
0,1.31,30,41.5,-103.27
0,0.1,30,36.98,-94.83
0,0.9,30,28.07,-82.47
0,0.3,50,47.43,-120.28
0,0.2,30,37.52,-88.17
0,0.1,50,32.0,-102.42
0,2.0,100,38.5,-83.07
0,0.1,30,39.97,-96.02
0,1.12,600,35.94,-100.435
0,1.0,40,30.32,-84.02
0,3.5,100,35.813,-99.488
0,0.1,100,36.68,-93.12
0,20.0,30,33.85,-79.72
0,0.1,25,32.58,-102.8
0,0.2,25,41.52,-93.72
0,4.0,250,38.62,-77.42
0,0.2,20,34.3,-91.13
0,0.32,50,36.2263,-86.5796
0,8.0,590,35.13,-96.42
0,0.2,30,42.13,-93.97
0,2.0,400,38.25,-102.32
0,0.75,100,40.7845,-73.8443
0,0.21,30,35.1238,-78.134
0,2.79,160,37.1526,-88.74
0,0.49,50,30.6718,-102.535
0,10.0,300,30.97,-93.68
0,18.27,20,40.17,-92.74
0,1.34,100,36.3128,-102.053
0,3.84,300,33.11,-84.89
0,0.7,100,32.33,-89.9
0,2.72,25,39.0038,-100.53
0,0.5,30,31.9,-89.43
0,1.1,75,37.51,-102.3
0,0.2,20,41.43,-93.75
0,1.5,20,37.43,-99.89
0,0.5,100,39.462,-76.449
0,2.0,150,40.35,-97.45
0,0.1,30,36.7,-98.28
0,6.01,250,32.296,-86.2387
0,1.0,73,30.05,-94.93
0,14.8,225,43.5006,-92.2469
0,1.13,50,37.21,-93.28
0,3.08,50,31.7489,-92.9362
0,1.84,150,39.5378,-102.9588
0,0.1,50,39.82,-97.73
0,5.0,200,35.07,-88.63
0,0.5,100,43.62,-95.98
0,3.0,50,40.62,-81.55
0,0.39,350,34.6906,-91.3159
0,1.46,150,33.0838,-97.2773
0,0.3,40,33.95,-81.7
0,0.1,25,36.37,-102.98
0,0.1,50,43.47,-96.7
0,0.1,75,34.04,-95.7
0,0.1,0,27.53,-82.58
0,5.0,150,39.3024,-76.4433
0,0.58,10,40.7366,-98.73
0,0.3,100,44.28,-85.15
0,2.11,50,32.35,-101.07
0,7.58,100,33.6304,-93.7993
0,0.1,20,41.4,-99.93
0,4.5,120,44.05,-90.88
0,1.5,25,39.93,-98.9
0,3.0,100,38.57,-98.87
4,14.0,400,37.9,-92.83
0,4.33,625,30.496,-90.7592
0,1.8,30,33.62,-92.95
0,0.2,45,29.5329,-82.3071
0,3.0,50,42.4,-92.83
0,1.9,50,41.025,-85.792
0,0.01,10,40.0334,-93.6757
0,0.24,50,37.44,-96.55
0,0.33,50,29.2855,-94.7944
0,1.0,10,33.85,-109.13
0,0.01,10,28.2772,-81.4182
0,7.72,250,31.4568,-95.0273
0,1.2,50,38.581,-102.829
0,8.0,45,29.38,-81.65
0,0.9,200,27.4919,-97.8512
0,0.52,20,37.03,-88.3418
0,22.21,420,30.4025,-85.0746
0,0.4,40,31.48,-103.78
0,1.0,10,30.98,-93.5
1,25.5,880,31.7,-89.47
0,2.6,100,32.8775,-91.4978
0,1.0,20,42.43,-98.57
0,0.2,80,36.9,-88.35
0,21.96,440,36.3571,-103.145
0,18.26,150,41.22,-93.53
0,0.01,50,39.6,-103.05
0,0.3,100,38.82,-96.65
0,0.1,10,27.078,-98.8846
0,10.0,120,39.05,-92.35
0,1.0,20,44.3,-117.25
0,8.6,200,37.27,-93.07
0,0.2,10,35.9,-87.0
0,13.9,50,42.5412,-91.6484
0,0.1,50,40.17,-103.48
0,0.24,30,36.44,-76.61
0,0.02,40,40.0856,-85.5678
0,0.8,150,31.0084,-102.296
0,2.1,0,33.32,-94.57
0,0.1,20,40.92,-101.53
0,0.1,10,41.52,-92.1
0,8.0,440,40.62,-95.12
0,10.81,440,40.34,-96.71
0,10.09,100,33.56,-112.12
0,2.0,75,33.3,-91.38
0,3.23,100,44.6382,-92.6787
0,2.94,100,41.3,-72.62
0,0.1,50,44.37,-97.2
0,0.8,80,31.62,-104.93
0,2.5,73,31.07,-97.35
0,0.0,30,47.98,-101.78
0,2.76,50,41.24,-87.14
0,1.0,25,47.22,-96.2
0,1.2,50,29.7624,-97.5736
0,0.5,20,40.83,-88.18
0,0.2,50,33.53,-99.47
0,4.8,60,34.85,-87.05
0,0.1,30,27.27,-80.32
0,6.0,300,32.03,-80.98
0,0.0,40,48.15,-103.73
0,0.5,50,38.43,-100.73
0,4.4,50,38.17,-89.0
0,1.27,25,34.4378,-87.5053
0,0.5,30,38.05,-100.67
0,0.21,25,40.38,-92.96
0,10.0,880,45.4783,-104.183
0,2.84,200,32.1814,-90.0728
0,0.2,30,25.77,-80.27
0,0.6,50,39.7438,-86.7034
0,0.5,100,39.27,-101.88
0,0.5,50,42.18,-74.02
0,0.1,0,34.98,-101.98
0,2.32,30,39.583,-96.7142
0,4.0,100,31.12,-84.68
0,1.0,50,37.15,-97.9
0,1.14,150,36.671,-89.6209
0,0.1,50,37.43,-103.58
0,0.26,50,32.7283,-89.1581
0,0.5,10,33.35,-111.7
0,8.0,50,47.96,-114.14
0,10.92,500,35.457,-100.966
0,0.1,20,30.97,-89.8
0,2.0,100,30.97,-89.28
0,0.39,50,43.48,-90.91
0,12.0,40,46.85,-101.35
0,3.49,250,34.1078,-83.5913
0,0.4,100,31.53,-91.1
0,5.0,150,39.58,-88.32
0,1.54,200,35.8664,-88.5524
0,0.1,50,42.92,-97.85
0,29.7,700,36.9,-87.63
0,16.0,440,36.4877,-92.6096
0,3.11,150,37.481,-89.4697
0,1.0,40,32.75,-100.37
0,0.5,50,34.8006,-97.3611
0,2.06,150,34.9936,-102.921
0,0.8,50,35.85,-98.17
0,28.0,150,38.82,-93.38
0,5.5,200,35.48,-97.53
0,0.2,660,40.58,-102.4
0,0.29,40,37.8917,-89.12
0,1.3,250,35.9739,-95.8363
0,1.0,73,32.62,-84.92
0,0.2,30,26.97,-81.13
0,0.3,50,36.95,-76.25
0,2.0,100,44.43,-97.28
0,0.4,30,43.5253,-93.8356
0,3.0,100,36.57,-100.67
0,0.1,50,26.1367,-97.6165
0,1.71,50,40.2515,-74.432
0,0.2,50,40.03,-76.0
0,2.2,50,31.6608,-89.3275
0,4.44,100,38.7722,-87.5824
0,0.5,10,36.08,-88.77
0,3.64,150,43.336,-82.763
0,3.5,150,30.83,-83.28
0,4.27,250,39.7469,-89.1378
1,18.0,1000,35.2402,-99.555
0,0.1,10,33.62,-100.6
0,0.05,15,35.81,-84.07
0,0.25,50,35.5,-95.25
0,0.1,30,42.48,-94.8
0,16.0,200,37.3908,-94.5557
0,9.5,200,33.888,-103.3004
0,0.2,20,37.33,-120.63
0,12.0,33,31.47,-81.62
0,0.1,10,40.47,-88.98
0,1.9,400,37.049,-80.803
0,5.0,880,41.5,-101.15
0,8.87,150,35.7114,-92.3951
0,0.26,20,45.66,-97.26
0,0.2,20,37.93,-93.62
0,0.3,20,36.42,-84.43
0,0.18,30,40.8211,-94.6188
0,3.0,30,26.6,-80.72
0,0.5,50,32.14,-95.31
0,1.1,100,38.5,-99.22
0,1.05,50,35.18,-102.123
0,10.0,400,34.27,-89.23
0,1.05,100,35.176,-86.2048
0,2.0,90,46.88,-96.1
0,2.0,50,41.27,-90.62
0,0.1,30,43.07,-83.9
0,2.0,100,37.15,-99.48
0,2.13,150,33.04,-94.06
0,0.3,50,38.2387,-100.7875
0,0.86,50,43.1031,-95.9293
0,0.0,0,30.8,-81.55
0,1.47,180,36.5925,-90.7902
0,5.0,500,34.8495,-98.8949
0,0.22,60,41.5915,-71.2481
0,0.1,25,45.55,-95.62
0,0.1,50,29.0587,-96.6232
0,1.7,100,34.4223,-95.711
0,0.52,10,43.12,-115.41
0,2.5,100,46.75,-96.78
0,17.0,200,45.18,-97.52
0,1.07,50,40.0066,-84.0594
0,0.2,20,29.0,-82.17
0,0.1,10,40.25,-88.2
0,3.34,20,41.6435,-92.2633
0,0.12,15,39.54,-110.74
0,4.28,100,38.3499,-88.1894
0,0.27,175,42.41,-75.44
0,11.0,200,35.44,-84.41
0,11.04,175,33.5069,-83.7465
0,1.46,50,42.7676,-114.4308
0,0.24,25,40.44,-92.96
0,2.0,50,41.62,-98.53
0,2.14,50,40.803,-91.9699
0,8.0,73,35.75,-86.65
0,0.4,30,39.05,-78.42
0,0.1,20,40.58,-89.03
0,0.2,50,39.58,-79.67
0,0.15,30,38.5991,-87.1394
0,0.2,20,43.17,-92.93
0,0.08,25,38.574,-88.938
0,5.0,100,47.67,-95.2
0,2.15,225,41.2005,-87.6639
0,1.5,100,42.4,-73.42
0,17.0,800,40.8388,-82.6946
0,0.67,50,32.9484,-86.9247
0,0.1,20,29.7,-95.2
0,0.26,10,35.4137,-77.2538
0,0.1,50,38.4192,-102.135
0,6.0,50,37.55,-76.98
0,1.0,100,35.5,-78.07
0,0.1,10,41.4,-90.15
0,0.1,23,34.97,-98.88
3,0.5,125,36.05,-89.82
0,0.3,20,46.4134,-95.6082
0,0.07,15,47.715,-106.704
0,4.1,100,32.68,-84.66
0,0.3,20,40.25,-89.43
0,3.0,30,41.92,-103.8
0,0.2,50,38.0666,-92.0011
1,7.0,100,38.57,-90.0
0,2.0,80,35.02,-97.213
0,0.5,100,33.82,-81.58
0,7.0,220,35.47,-97.3
0,2.06,50,30.2318,-96.3729
0,0.33,25,30.48,-86.03
0,3.1,400,35.2169,-86.4448
0,0.1,10,39.67,-95.92
0,2.89,75,33.1731,-92.807
0,4.81,50,41.166,-79.121
0,0.55,200,45.3229,-92.8595
0,0.1,25,35.537,-98.406
0,0.3,30,30.58,-89.2
0,2.0,25,36.75,-101.57
0,2.41,200,34.996,-77.64
0,2.17,150,36.842,-85.1959
0,0.02,10,43.72,-105.87
0,18.0,0,38.35,-77.73
0,1.25,50,37.38,-99.41
0,0.1,20,37.17,-83.63
0,0.25,30,28.323,-81.2455
0,4.8,40,33.4,-91.87
0,0.1,20,36.87,-86.7
0,1.69,50,43.2559,-97.9773
0,0.1,20,29.9,-95.07
0,17.0,200,36.327,-100.0
0,0.1,25,37.22,-94.53
0,2.05,25,36.5301,-102.9
0,0.1,20,29.85,-90.95
0,0.1,10,42.02,-84.5
0,1.1,100,33.1037,-83.6601
0,1.5,75,31.6,-97.55
0,14.0,60,26.45,-82.02
0,1.2,50,36.38,-96.0511
0,2.09,50,37.2075,-89.4639
0,10.0,100,34.67,-87.7
0,1.43,30,26.53,-98.63
0,38.0,600,32.02,-89.53
0,4.2,320,35.3,-86.28
0,0.8,75,35.8304,-86.144
0,2.02,75,32.9469,-96.9936
0,4.2,200,35.13,-86.78
0,1.0,300,35.95,-86.98
0,7.45,150,32.8464,-90.4195
0,2.79,50,32.11,-95.03
0,5.0,75,35.25,-92.23
0,0.1,20,43.4497,-88.4407
0,0.2,25,32.62,-86.68
0,1.3,75,41.32,-77.08
1,0.41,40,30.0982,-95.5511
0,1.06,75,33.9471,-95.0533
0,0.1,10,33.35,-95.17
0,0.1,25,43.02,-74.38
0,0.46,100,38.4997,-86.5033
0,0.5,50,38.18,-88.37
0,0.1,30,42.05,-92.52
0,3.0,70,48.71,-103.61
0,0.25,75,33.37,-102.06
0,3.59,900,45.4092,-104.0405
0,1.86,50,44.5798,-93.4351
0,4.76,25,39.2181,-100.162
0,0.01,10,30.575,-92.0706
0,2.16,50,36.0213,-85.5298
0,0.1,100,30.43,-98.03
0,1.71,100,33.32,-83.45
0,0.5,25,47.6,-98.6
0,0.2,10,42.0,-83.25
0,8.5,60,32.12,-81.53
0,1.0,200,34.85,-86.57
0,1.42,100,33.2452,-93.2418
